\U0001F575\U0000200D\U00002640\U0000FE0F	woman detective
\U0001F575\U0000FE0F\U0000200D\U00002640	woman detective
\U0001F575\U0000200D\U00002640	woman detective
\U0001F575\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman detective: light skin tone
\U0001F575\U0001F3FB\U0000200D\U00002640	woman detective: light skin tone
\U0001F575\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman detective: medium-light skin tone
\U0001F575\U0001F3FC\U0000200D\U00002640	woman detective: medium-light skin tone
\U0001F575\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman detective: medium skin tone
\U0001F575\U0001F3FD\U0000200D\U00002640	woman detective: medium skin tone
\U0001F575\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman detective: medium-dark skin tone
\U0001F575\U0001F3FE\U0000200D\U00002640	woman detective: medium-dark skin tone
\U0001F575\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman detective: dark skin tone
\U0001F575\U0001F3FF\U0000200D\U00002640	woman detective: dark skin tone
\U0001F482	guard
\U0001F482\U0001F3FB	guard: light skin tone
\U0001F482\U0001F3FC	guard: medium-light skin tone
\U0001F482\U0001F3FD	guard: medium skin tone
\U0001F482\U0001F3FE	guard: medium-dark skin tone
\U0001F482\U0001F3FF	guard: dark skin tone
\U0001F482\U0000200D\U00002642\U0000FE0F	man guard
\U0001F482\U0000200D\U00002642	man guard
\U0001F482\U0001F3FB\U0000200D\U00002642\U0000FE0F	man guard: light skin tone
\U0001F482\U0001F3FB\U0000200D\U00002642	man guard: light skin tone
\U0001F482\U0001F3FC\U0000200D\U00002642\U0000FE0F	man guard: medium-light skin tone
\U0001F482\U0001F3FC\U0000200D\U00002642	man guard: medium-light skin tone
\U0001F482\U0001F3FD\U0000200D\U00002642\U0000FE0F	man guard: medium skin tone
\U0001F482\U0001F3FD\U0000200D\U00002642	man guard: medium skin tone
\U0001F482\U0001F3FE\U0000200D\U00002642\U0000FE0F	man guard: medium-dark skin tone
\U0001F482\U0001F3FE\U0000200D\U00002642	man guard: medium-dark skin tone
\U0001F482\U0001F3FF\U0000200D\U00002642\U0000FE0F	man guard: dark skin tone
\U0001F482\U0001F3FF\U0000200D\U00002642	man guard: dark skin tone
\U0001F482\U0000200D\U00002640\U0000FE0F	woman guard
\U0001F482\U0000200D\U00002640	woman guard
\U0001F482\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman guard: light skin tone
\U0001F482\U0001F3FB\U0000200D\U00002640	woman guard: light skin tone
\U0001F482\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman guard: medium-light skin tone
\U0001F482\U0001F3FC\U0000200D\U00002640	woman guard: medium-light skin tone
\U0001F482\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman guard: medium skin tone
\U0001F482\U0001F3FD\U0000200D\U00002640	woman guard: medium skin tone
\U0001F482\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman guard: medium-dark skin tone
\U0001F482\U0001F3FE\U0000200D\U00002640	woman guard: medium-dark skin tone
\U0001F482\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman guard: dark skin tone
\U0001F482\U0001F3FF\U0000200D\U00002640	woman guard: dark skin tone
\U0001F477	construction worker
\U0001F477\U0001F3FB	construction worker: light skin tone
\U0001F477\U0001F3FC	construction worker: medium-light skin tone
\U0001F477\U0001F3FD	construction worker: medium skin tone
\U0001F477\U0001F3FE	construction worker: medium-dark skin tone
\U0001F477\U0001F3FF	construction worker: dark skin tone
\U0001F477\U0000200D\U00002642\U0000FE0F	man construction worker
\U0001F477\U0000200D\U00002642	man construction worker
\U0001F477\U0001F3FB\U0000200D\U00002642\U0000FE0F	man construction worker: light skin tone
\U0001F477\U0001F3FB\U0000200D\U00002642	man construction worker: light skin tone
\U0001F477\U0001F3FC\U0000200D\U00002642\U0000FE0F	man construction worker: medium-light skin tone
\U0001F477\U0001F3FC\U0000200D\U00002642	man construction worker: medium-light skin tone
\U0001F477\U0001F3FD\U0000200D\U00002642\U0000FE0F	man construction worker: medium skin tone
\U0001F477\U0001F3FD\U0000200D\U00002642	man construction worker: medium skin tone
\U0001F477\U0001F3FE\U0000200D\U00002642\U0000FE0F	man construction worker: medium-dark skin tone
\U0001F477\U0001F3FE\U0000200D\U00002642	man construction worker: medium-dark skin tone
\U0001F477\U0001F3FF\U0000200D\U00002642\U0000FE0F	man construction worker: dark skin tone
\U0001F477\U0001F3FF\U0000200D\U00002642	man construction worker: dark skin tone
\U0001F477\U0000200D\U00002640\U0000FE0F	woman construction worker
\U0001F477\U0000200D\U00002640	woman construction worker
\U0001F477\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman construction worker: light skin tone
\U0001F477\U0001F3FB\U0000200D\U00002640	woman construction worker: light skin tone
\U0001F477\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman construction worker: medium-light skin tone
\U0001F477\U0001F3FC\U0000200D\U00002640	woman construction worker: medium-light skin tone
\U0001F477\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman construction worker: medium skin tone
\U0001F477\U0001F3FD\U0000200D\U00002640	woman construction worker: medium skin tone
\U0001F477\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman construction worker: medium-dark skin tone
\U0001F477\U0001F3FE\U0000200D\U00002640	woman construction worker: medium-dark skin tone
\U0001F477\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman construction worker: dark skin tone
\U0001F477\U0001F3FF\U0000200D\U00002640	woman construction worker: dark skin tone
\U0001F934	prince
\U0001F934\U0001F3FB	prince: light skin tone
\U0001F934\U0001F3FC	prince: medium-light skin tone
\U0001F934\U0001F3FD	prince: medium skin tone
\U0001F934\U0001F3FE	prince: medium-dark skin tone
\U0001F934\U0001F3FF	prince: dark skin tone
\U0001F478	princess
\U0001F478\U0001F3FB	princess: light skin tone
\U0001F478\U0001F3FC	princess: medium-light skin tone
\U0001F478\U0001F3FD	princess: medium skin tone
\U0001F478\U0001F3FE	princess: medium-dark skin tone
\U0001F478\U0001F3FF	princess: dark skin tone
\U0001F473	person wearing turban
\U0001F473\U0001F3FB	person wearing turban: light skin tone
\U0001F473\U0001F3FC	person wearing turban: medium-light skin tone
\U0001F473\U0001F3FD	person wearing turban: medium skin tone
\U0001F473\U0001F3FE	person wearing turban: medium-dark skin tone
\U0001F473\U0001F3FF	person wearing turban: dark skin tone
\U0001F473\U0000200D\U00002642\U0000FE0F	man wearing turban
\U0001F473\U0000200D\U00002642	man wearing turban
\U0001F473\U0001F3FB\U0000200D\U00002642\U0000FE0F	man wearing turban: light skin tone
\U0001F473\U0001F3FB\U0000200D\U00002642	man wearing turban: light skin tone
\U0001F473\U0001F3FC\U0000200D\U00002642\U0000FE0F	man wearing turban: medium-light skin tone
\U0001F473\U0001F3FC\U0000200D\U00002642	man wearing turban: medium-light skin tone
\U0001F473\U0001F3FD\U0000200D\U00002642\U0000FE0F	man wearing turban: medium skin tone
\U0001F473\U0001F3FD\U0000200D\U00002642	man wearing turban: medium skin tone
\U0001F473\U0001F3FE\U0000200D\U00002642\U0000FE0F	man wearing turban: medium-dark skin tone
\U0001F473\U0001F3FE\U0000200D\U00002642	man wearing turban: medium-dark skin tone
\U0001F473\U0001F3FF\U0000200D\U00002642\U0000FE0F	man wearing turban: dark skin tone
\U0001F473\U0001F3FF\U0000200D\U00002642	man wearing turban: dark skin tone
\U0001F473\U0000200D\U00002640\U0000FE0F	woman wearing turban
\U0001F473\U0000200D\U00002640	woman wearing turban
\U0001F473\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman wearing turban: light skin tone
\U0001F473\U0001F3FB\U0000200D\U00002640	woman wearing turban: light skin tone
\U0001F473\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman wearing turban: medium-light skin tone
\U0001F473\U0001F3FC\U0000200D\U00002640	woman wearing turban: medium-light skin tone
\U0001F473\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman wearing turban: medium skin tone
\U0001F473\U0001F3FD\U0000200D\U00002640	woman wearing turban: medium skin tone
\U0001F473\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman wearing turban: medium-dark skin tone
\U0001F473\U0001F3FE\U0000200D\U00002640	woman wearing turban: medium-dark skin tone
\U0001F473\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman wearing turban: dark skin tone
\U0001F473\U0001F3FF\U0000200D\U00002640	woman wearing turban: dark skin tone
\U0001F472	man with Chinese cap
\U0001F472\U0001F3FB	man with Chinese cap: light skin tone
\U0001F472\U0001F3FC	man with Chinese cap: medium-light skin tone
\U0001F472\U0001F3FD	man with Chinese cap: medium skin tone
\U0001F472\U0001F3FE	man with Chinese cap: medium-dark skin tone
\U0001F472\U0001F3FF	man with Chinese cap: dark skin tone
\U0001F9D5	woman with headscarf
\U0001F9D5\U0001F3FB	woman with headscarf: light skin tone
\U0001F9D5\U0001F3FC	woman with headscarf: medium-light skin tone
\U0001F9D5\U0001F3FD	woman with headscarf: medium skin tone
\U0001F9D5\U0001F3FE	woman with headscarf: medium-dark skin tone
\U0001F9D5\U0001F3FF	woman with headscarf: dark skin tone
\U0001F9D4	bearded person
\U0001F9D4\U0001F3FB	bearded person: light skin tone
\U0001F9D4\U0001F3FC	bearded person: medium-light skin tone
\U0001F9D4\U0001F3FD	bearded person: medium skin tone
\U0001F9D4\U0001F3FE	bearded person: medium-dark skin tone
\U0001F9D4\U0001F3FF	bearded person: dark skin tone
\U0001F471	blond-haired person
\U0001F471\U0001F3FB	blond-haired person: light skin tone
\U0001F471\U0001F3FC	blond-haired person: medium-light skin tone
\U0001F471\U0001F3FD	blond-haired person: medium skin tone
\U0001F471\U0001F3FE	blond-haired person: medium-dark skin tone
\U0001F471\U0001F3FF	blond-haired person: dark skin tone
\U0001F471\U0000200D\U00002642\U0000FE0F	blond-haired man
\U0001F471\U0000200D\U00002642	blond-haired man
\U0001F471\U0001F3FB\U0000200D\U00002642\U0000FE0F	blond-haired man: light skin tone
\U0001F471\U0001F3FB\U0000200D\U00002642	blond-haired man: light skin tone
\U0001F471\U0001F3FC\U0000200D\U00002642\U0000FE0F	blond-haired man: medium-light skin tone
\U0001F471\U0001F3FC\U0000200D\U00002642	blond-haired man: medium-light skin tone
\U0001F471\U0001F3FD\U0000200D\U00002642\U0000FE0F	blond-haired man: medium skin tone
\U0001F471\U0001F3FD\U0000200D\U00002642	blond-haired man: medium skin tone
\U0001F471\U0001F3FE\U0000200D\U00002642\U0000FE0F	blond-haired man: medium-dark skin tone
\U0001F471\U0001F3FE\U0000200D\U00002642	blond-haired man: medium-dark skin tone
\U0001F471\U0001F3FF\U0000200D\U00002642\U0000FE0F	blond-haired man: dark skin tone
\U0001F471\U0001F3FF\U0000200D\U00002642	blond-haired man: dark skin tone
\U0001F471\U0000200D\U00002640\U0000FE0F	blond-haired woman
\U0001F471\U0000200D\U00002640	blond-haired woman
\U0001F471\U0001F3FB\U0000200D\U00002640\U0000FE0F	blond-haired woman: light skin tone
\U0001F471\U0001F3FB\U0000200D\U00002640	blond-haired woman: light skin tone
\U0001F471\U0001F3FC\U0000200D\U00002640\U0000FE0F	blond-haired woman: medium-light skin tone
\U0001F471\U0001F3FC\U0000200D\U00002640	blond-haired woman: medium-light skin tone
\U0001F471\U0001F3FD\U0000200D\U00002640\U0000FE0F	blond-haired woman: medium skin tone
\U0001F471\U0001F3FD\U0000200D\U00002640	blond-haired woman: medium skin tone
\U0001F471\U0001F3FE\U0000200D\U00002640\U0000FE0F	blond-haired woman: medium-dark skin tone
\U0001F471\U0001F3FE\U0000200D\U00002640	blond-haired woman: medium-dark skin tone
\U0001F471\U0001F3FF\U0000200D\U00002640\U0000FE0F	blond-haired woman: dark skin tone
\U0001F471\U0001F3FF\U0000200D\U00002640	blond-haired woman: dark skin tone
\U0001F468\U0000200D\U0001F9B0	man, red haired
\U0001F468\U0001F3FB\U0000200D\U0001F9B0	man, red haired: light skin tone
\U0001F468\U0001F3FC\U0000200D\U0001F9B0	man, red haired: medium-light skin tone
\U0001F468\U0001F3FD\U0000200D\U0001F9B0	man, red haired: medium skin tone
\U0001F468\U0001F3FE\U0000200D\U0001F9B0	man, red haired: medium-dark skin tone
\U0001F468\U0001F3FF\U0000200D\U0001F9B0	man, red haired: dark skin tone
\U0001F469\U0000200D\U0001F9B0	woman, red haired
\U0001F469\U0001F3FB\U0000200D\U0001F9B0	woman, red haired: light skin tone
\U0001F469\U0001F3FC\U0000200D\U0001F9B0	woman, red haired: medium-light skin tone
\U0001F469\U0001F3FD\U0000200D\U0001F9B0	woman, red haired: medium skin tone
\U0001F469\U0001F3FE\U0000200D\U0001F9B0	woman, red haired: medium-dark skin tone
\U0001F469\U0001F3FF\U0000200D\U0001F9B0	woman, red haired: dark skin tone
\U0001F468\U0000200D\U0001F9B1	man, curly haired
\U0001F468\U0001F3FB\U0000200D\U0001F9B1	man, curly haired: light skin tone
\U0001F468\U0001F3FC\U0000200D\U0001F9B1	man, curly haired: medium-light skin tone
\U0001F468\U0001F3FD\U0000200D\U0001F9B1	man, curly haired: medium skin tone
\U0001F468\U0001F3FE\U0000200D\U0001F9B1	man, curly haired: medium-dark skin tone
\U0001F468\U0001F3FF\U0000200D\U0001F9B1	man, curly haired: dark skin tone
\U0001F469\U0000200D\U0001F9B1	woman, curly haired
\U0001F469\U0001F3FB\U0000200D\U0001F9B1	woman, curly haired: light skin tone
\U0001F469\U0001F3FC\U0000200D\U0001F9B1	woman, curly haired: medium-light skin tone
\U0001F469\U0001F3FD\U0000200D\U0001F9B1	woman, curly haired: medium skin tone
\U0001F469\U0001F3FE\U0000200D\U0001F9B1	woman, curly haired: medium-dark skin tone
\U0001F469\U0001F3FF\U0000200D\U0001F9B1	woman, curly haired: dark skin tone
\U0001F468\U0000200D\U0001F9B2	man, bald
\U0001F468\U0001F3FB\U0000200D\U0001F9B2	man, bald: light skin tone
\U0001F468\U0001F3FC\U0000200D\U0001F9B2	man, bald: medium-light skin tone
\U0001F468\U0001F3FD\U0000200D\U0001F9B2	man, bald: medium skin tone
\U0001F468\U0001F3FE\U0000200D\U0001F9B2	man, bald: medium-dark skin tone
\U0001F468\U0001F3FF\U0000200D\U0001F9B2	man, bald: dark skin tone
\U0001F469\U0000200D\U0001F9B2	woman, bald
\U0001F469\U0001F3FB\U0000200D\U0001F9B2	woman, bald: light skin tone
\U0001F469\U0001F3FC\U0000200D\U0001F9B2	woman, bald: medium-light skin tone
\U0001F469\U0001F3FD\U0000200D\U0001F9B2	woman, bald: medium skin tone
\U0001F469\U0001F3FE\U0000200D\U0001F9B2	woman, bald: medium-dark skin tone
\U0001F469\U0001F3FF\U0000200D\U0001F9B2	woman, bald: dark skin tone
\U0001F468\U0000200D\U0001F9B3	man, white haired
\U0001F468\U0001F3FB\U0000200D\U0001F9B3	man, white haired: light skin tone
\U0001F468\U0001F3FC\U0000200D\U0001F9B3	man, white haired: medium-light skin tone
\U0001F468\U0001F3FD\U0000200D\U0001F9B3	man, white haired: medium skin tone
\U0001F468\U0001F3FE\U0000200D\U0001F9B3	man, white haired: medium-dark skin tone
\U0001F468\U0001F3FF\U0000200D\U0001F9B3	man, white haired: dark skin tone
\U0001F469\U0000200D\U0001F9B3	woman, white haired
\U0001F469\U0001F3FB\U0000200D\U0001F9B3	woman, white haired: light skin tone
\U0001F469\U0001F3FC\U0000200D\U0001F9B3	woman, white haired: medium-light skin tone
\U0001F469\U0001F3FD\U0000200D\U0001F9B3	woman, white haired: medium skin tone
\U0001F469\U0001F3FE\U0000200D\U0001F9B3	woman, white haired: medium-dark skin tone
\U0001F469\U0001F3FF\U0000200D\U0001F9B3	woman, white haired: dark skin tone
\U0001F935	man in tuxedo
\U0001F935\U0001F3FB	man in tuxedo: light skin tone
\U0001F935\U0001F3FC	man in tuxedo: medium-light skin tone
\U0001F935\U0001F3FD	man in tuxedo: medium skin tone
\U0001F935\U0001F3FE	man in tuxedo: medium-dark skin tone
\U0001F935\U0001F3FF	man in tuxedo: dark skin tone
\U0001F470	bride with veil
\U0001F470\U0001F3FB	bride with veil: light skin tone
\U0001F470\U0001F3FC	bride with veil: medium-light skin tone
\U0001F470\U0001F3FD	bride with veil: medium skin tone
\U0001F470\U0001F3FE	bride with veil: medium-dark skin tone
\U0001F470\U0001F3FF	bride with veil: dark skin tone
\U0001F930	pregnant woman
\U0001F930\U0001F3FB	pregnant woman: light skin tone
\U0001F930\U0001F3FC	pregnant woman: medium-light skin tone
\U0001F930\U0001F3FD	pregnant woman: medium skin tone
\U0001F930\U0001F3FE	pregnant woman: medium-dark skin tone
\U0001F930\U0001F3FF	pregnant woman: dark skin tone
\U0001F931	breast-feeding
\U0001F931\U0001F3FB	breast-feeding: light skin tone
\U0001F931\U0001F3FC	breast-feeding: medium-light skin tone
\U0001F931\U0001F3FD	breast-feeding: medium skin tone
\U0001F931\U0001F3FE	breast-feeding: medium-dark skin tone
\U0001F931\U0001F3FF	breast-feeding: dark skin tone
\U0001F47C	baby angel
\U0001F47C\U0001F3FB	baby angel: light skin tone
\U0001F47C\U0001F3FC	baby angel: medium-light skin tone
\U0001F47C\U0001F3FD	baby angel: medium skin tone
\U0001F47C\U0001F3FE	baby angel: medium-dark skin tone
\U0001F47C\U0001F3FF	baby angel: dark skin tone
\U0001F385	Santa Claus
\U0001F385\U0001F3FB	Santa Claus: light skin tone
\U0001F385\U0001F3FC	Santa Claus: medium-light skin tone
\U0001F385\U0001F3FD	Santa Claus: medium skin tone
\U0001F385\U0001F3FE	Santa Claus: medium-dark skin tone
\U0001F385\U0001F3FF	Santa Claus: dark skin tone
\U0001F936	Mrs. Claus
\U0001F936\U0001F3FB	Mrs. Claus: light skin tone
\U0001F936\U0001F3FC	Mrs. Claus: medium-light skin tone
\U0001F936\U0001F3FD	Mrs. Claus: medium skin tone
\U0001F936\U0001F3FE	Mrs. Claus: medium-dark skin tone
\U0001F936\U0001F3FF	Mrs. Claus: dark skin tone
\U0001F9B8	superhero
\U0001F9B8\U0001F3FB	superhero: light skin tone
\U0001F9B8\U0001F3FC	superhero: medium-light skin tone
\U0001F9B8\U0001F3FD	superhero: medium skin tone
\U0001F9B8\U0001F3FE	superhero: medium-dark skin tone
\U0001F9B8\U0001F3FF	superhero: dark skin tone
\U0001F9B8\U0000200D\U00002640\U0000FE0F	woman superhero
\U0001F9B8\U0000200D\U00002640	woman superhero
\U0001F9B8\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman superhero: light skin tone
\U0001F9B8\U0001F3FB\U0000200D\U00002640	woman superhero: light skin tone
\U0001F9B8\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman superhero: medium-light skin tone
\U0001F9B8\U0001F3FC\U0000200D\U00002640	woman superhero: medium-light skin tone
\U0001F9B8\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman superhero: medium skin tone
\U0001F9B8\U0001F3FD\U0000200D\U00002640	woman superhero: medium skin tone
\U0001F9B8\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman superhero: medium-dark skin tone
\U0001F9B8\U0001F3FE\U0000200D\U00002640	woman superhero: medium-dark skin tone
\U0001F9B8\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman superhero: dark skin tone
\U0001F9B8\U0001F3FF\U0000200D\U00002640	woman superhero: dark skin tone
\U0001F9B8\U0000200D\U00002642\U0000FE0F	man superhero
\U0001F9B8\U0000200D\U00002642	man superhero
\U0001F9B8\U0001F3FB\U0000200D\U00002642\U0000FE0F	man superhero: light skin tone
\U0001F9B8\U0001F3FB\U0000200D\U00002642	man superhero: light skin tone
\U0001F9B8\U0001F3FC\U0000200D\U00002642\U0000FE0F	man superhero: medium-light skin tone
\U0001F9B8\U0001F3FC\U0000200D\U00002642	man superhero: medium-light skin tone
\U0001F9B8\U0001F3FD\U0000200D\U00002642\U0000FE0F	man superhero: medium skin tone
\U0001F9B8\U0001F3FD\U0000200D\U00002642	man superhero: medium skin tone
\U0001F9B8\U0001F3FE\U0000200D\U00002642\U0000FE0F	man superhero: medium-dark skin tone
\U0001F9B8\U0001F3FE\U0000200D\U00002642	man superhero: medium-dark skin tone
\U0001F9B8\U0001F3FF\U0000200D\U00002642\U0000FE0F	man superhero: dark skin tone
\U0001F9B8\U0001F3FF\U0000200D\U00002642	man superhero: dark skin tone
\U0001F9B9	supervillain
\U0001F9B9\U0001F3FB	supervillain: light skin tone
\U0001F9B9\U0001F3FC	supervillain: medium-light skin tone
\U0001F9B9\U0001F3FD	supervillain: medium skin tone
\U0001F9B9\U0001F3FE	supervillain: medium-dark skin tone
\U0001F9B9\U0001F3FF	supervillain: dark skin tone
\U0001F9B9\U0000200D\U00002640\U0000FE0F	woman supervillain
\U0001F9B9\U0000200D\U00002640	woman supervillain
\U0001F9B9\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman supervillain: light skin tone
\U0001F9B9\U0001F3FB\U0000200D\U00002640	woman supervillain: light skin tone
\U0001F9B9\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman supervillain: medium-light skin tone
\U0001F9B9\U0001F3FC\U0000200D\U00002640	woman supervillain: medium-light skin tone
\U0001F9B9\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman supervillain: medium skin tone
\U0001F9B9\U0001F3FD\U0000200D\U00002640	woman supervillain: medium skin tone
\U0001F9B9\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman supervillain: medium-dark skin tone
\U0001F9B9\U0001F3FE\U0000200D\U00002640	woman supervillain: medium-dark skin tone
\U0001F9B9\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman supervillain: dark skin tone
\U0001F9B9\U0001F3FF\U0000200D\U00002640	woman supervillain: dark skin tone
\U0001F9B9\U0000200D\U00002642\U0000FE0F	man supervillain
\U0001F9B9\U0000200D\U00002642	man supervillain
\U0001F9B9\U0001F3FB\U0000200D\U00002642\U0000FE0F	man supervillain: light skin tone
\U0001F9B9\U0001F3FB\U0000200D\U00002642	man supervillain: light skin tone
\U0001F9B9\U0001F3FC\U0000200D\U00002642\U0000FE0F	man supervillain: medium-light skin tone
\U0001F9B9\U0001F3FC\U0000200D\U00002642	man supervillain: medium-light skin tone
\U0001F9B9\U0001F3FD\U0000200D\U00002642\U0000FE0F	man supervillain: medium skin tone
\U0001F9B9\U0001F3FD\U0000200D\U00002642	man supervillain: medium skin tone
\U0001F9B9\U0001F3FE\U0000200D\U00002642\U0000FE0F	man supervillain: medium-dark skin tone
\U0001F9B9\U0001F3FE\U0000200D\U00002642	man supervillain: medium-dark skin tone
\U0001F9B9\U0001F3FF\U0000200D\U00002642\U0000FE0F	man supervillain: dark skin tone
\U0001F9B9\U0001F3FF\U0000200D\U00002642	man supervillain: dark skin tone
\U0001F9D9	mage
\U0001F9D9\U0001F3FB	mage: light skin tone
\U0001F9D9\U0001F3FC	mage: medium-light skin tone
\U0001F9D9\U0001F3FD	mage: medium skin tone
\U0001F9D9\U0001F3FE	mage: medium-dark skin tone
\U0001F9D9\U0001F3FF	mage: dark skin tone
\U0001F9D9\U0000200D\U00002640\U0000FE0F	woman mage
\U0001F9D9\U0000200D\U00002640	woman mage
\U0001F9D9\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman mage: light skin tone
\U0001F9D9\U0001F3FB\U0000200D\U00002640	woman mage: light skin tone
\U0001F9D9\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman mage: medium-light skin tone
\U0001F9D9\U0001F3FC\U0000200D\U00002640	woman mage: medium-light skin tone
\U0001F9D9\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman mage: medium skin tone
\U0001F9D9\U0001F3FD\U0000200D\U00002640	woman mage: medium skin tone
\U0001F9D9\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman mage: medium-dark skin tone
\U0001F9D9\U0001F3FE\U0000200D\U00002640	woman mage: medium-dark skin tone
\U0001F9D9\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman mage: dark skin tone
\U0001F9D9\U0001F3FF\U0000200D\U00002640	woman mage: dark skin tone
\U0001F9D9\U0000200D\U00002642\U0000FE0F	man mage
\U0001F9D9\U0000200D\U00002642	man mage
\U0001F9D9\U0001F3FB\U0000200D\U00002642\U0000FE0F	man mage: light skin tone
\U0001F9D9\U0001F3FB\U0000200D\U00002642	man mage: light skin tone
\U0001F9D9\U0001F3FC\U0000200D\U00002642\U0000FE0F	man mage: medium-light skin tone
\U0001F9D9\U0001F3FC\U0000200D\U00002642	man mage: medium-light skin tone
\U0001F9D9\U0001F3FD\U0000200D\U00002642\U0000FE0F	man mage: medium skin tone
\U0001F9D9\U0001F3FD\U0000200D\U00002642	man mage: medium skin tone
\U0001F9D9\U0001F3FE\U0000200D\U00002642\U0000FE0F	man mage: medium-dark skin tone
\U0001F9D9\U0001F3FE\U0000200D\U00002642	man mage: medium-dark skin tone
\U0001F9D9\U0001F3FF\U0000200D\U00002642\U0000FE0F	man mage: dark skin tone
\U0001F9D9\U0001F3FF\U0000200D\U00002642	man mage: dark skin tone
\U0001F9DA	fairy
\U0001F9DA\U0001F3FB	fairy: light skin tone
\U0001F9DA\U0001F3FC	fairy: medium-light skin tone
\U0001F9DA\U0001F3FD	fairy: medium skin tone
\U0001F9DA\U0001F3FE	fairy: medium-dark skin tone
\U0001F9DA\U0001F3FF	fairy: dark skin tone
\U0001F9DA\U0000200D\U00002640\U0000FE0F	woman fairy
\U0001F9DA\U0000200D\U00002640	woman fairy
\U0001F9DA\U0001F3FB\U0000200D\U00002640\U0000FE0F	woman fairy: light skin tone
\U0001F9DA\U0001F3FB\U0000200D\U00002640	woman fairy: light skin tone
\U0001F9DA\U0001F3FC\U0000200D\U00002640\U0000FE0F	woman fairy: medium-light skin tone
\U0001F9DA\U0001F3FC\U0000200D\U00002640	woman fairy: medium-light skin tone
\U0001F9DA\U0001F3FD\U0000200D\U00002640\U0000FE0F	woman fairy: medium skin tone
\U0001F9DA\U0001F3FD\U0000200D\U00002640	woman fairy: medium skin tone
\U0001F9DA\U0001F3FE\U0000200D\U00002640\U0000FE0F	woman fairy: medium-dark skin tone
\U0001F9DA\U0001F3FE\U0000200D\U00002640	woman fairy: medium-dark skin tone
\U0001F9DA\U0001F3FF\U0000200D\U00002640\U0000FE0F	woman fairy: dark skin tone
\U0001F9DA\U0001F3FF\U0000200D\U00002640	woman fairy: dark skin tone
\U0001F9DA\U0000200D\U00002642\U0000FE0F	man fairy
\U0001F9DA\U0000200D\U00002642	man fairy
\U0001F9DA\U0001F3FB\U0000200D\U00002642\U0000FE0F	man fairy: light skin tone
\U0001F9DA\U0001F3FB\U0000200D\U00002642	man fairy: light skin tone
\U0001F9DA\U0001F3FC\U0000200D\U00002642\U0000FE0F	man fairy: medium-light skin tone
\U0001F9DA\U0001F3FC\U0000200D\U00002642	man fairy: medium-light skin tone
\U0001F9DA\U0001F3FD\U0000200D\U00002642\U0000FE0F	man fairy: medium skin tone
\U0001F9DA\U0001F3FD\U0000200D\U00002642	man fairy: medium skin tone
\U0001F9DA\U0001F3FE\U0000200D\U00002642\U0000FE0F	man fairy: medium-dark skin tone
\U0001F9DA\U0001F3FE\U0000200D\U00002642	man fairy: medium-dark skin tone
\U0001F9DA\U0001F3FF\U0000200D\U00002642\U0000FE0F	man fairy: dark skin tone
\U0001F9DA\U0001F3FF\U0000200D\U00002642	man fairy: dark skin tone
\U0001F9DB	vampire
\U0001F9DB\U0001F3FB	vampire: light skin tone
\U0001F9DB\U0001F3FC	vampire: medium-light skin tone
\U0001F9DB\U0001F3FD	vampire: medium skin tone
\U0001F9DB\U0001F3FE	vampire: medium-dark skin tone
\U0001F9DB\U0001F3FF	vampire: dark skin tone
\U0001F9DB\U0000200D\U00002640\U0000FE0F	woman vampire
\U0001F9DB\U0000200D\U00002640	woman vampire
